id	icon_bg_type	range_key	np	sp
301800204	6	one	10	0
1010109	6	one	0	0
600301303	6	all	20	0
1010110	6	one	0	0
23001	6			
101100303	5	all	10	0
500100204	6	one	10	0
400501302	6	one	20	0
500111304	6	one	20	0
400500302	6	one	20	0
500110304	6	all	0	50
308505	5			
402201301	6	all	20	0
312601	5			
402201303	6	all	20	0
1100070085	6	myself	0	0
1100060021	5			
603300101	6	one	0	0
301800301	6	one	20	0
940910201	4	one	0	0
4901304	5			
312603	5			
400500102	6	one	0	0
910600702	6	all	0	0
500110104	6	one_col	0	20
312604	5			
4901202	5			
4901206	5			
602800102	6	one	0	0
500101304	6	one	20	0
603300205	6	one_except_self	5	0
316701	5			
603001304	6	one	20	0
704400403	6	one	0	0
302701303	6	all	20	0
750100101	6	one	0	0
500110404	6	all	0	30
300501301	6	one	20	0
300501302	6	one	20	0
316703	5			
702400104	6	one	0	0
300501304	6	one	20	0
300501305	6	one	20	0
316704	5			
600900104	6	one	0	0
4901404	5			
702500201	6	all	10	0
316705	5			
750100205	6	all	10	0
500110204	6	all	0	30
200800104	6	one	0	0
4901302	5			
941600301	6	all	0	100
602801302	6	one_row	20	0
602800302	6	one_row	20	0
910400201	6	one	0	0
300500301	6	one	20	0
320803	5			
300500303	6	one	20	0
750101301	6	one	20	0
750100301	6	one	20	0
320804	5			
910400101	6	one	0	0
600700202	5			
702401304	6	all	20	0
702400304	6	all	20	0
910300301	6	one	0	0
324901	5			
23002	6			
704500103	6	one	0	0
4901504	5			
324902	5			
403500301	6	all	20	0
901100101	6	myself	0	0
501800204	6	one	10	0
600200203	6	tian	10	0
4901402	5			
900200101	6	one	0	0
4901603	5			
324904	5			
101100201	5	all	5	0
942000103	6	one	0	0
780200403	6	all	5	0
200801302	2	all	10	0
200801304	2	all	10	0
329001	5			
300400101	6	one	0	0
200800302	2	all	10	0
200800304	2	all	10	0
329002	5			
402100203	6	tian	10	0
910100201	6	one	0	0
910100101	6	one	0	0
704000101	6	one	0	0
302500305	6	all	20	0
4901604	5			
302600301	6	one	20	0
329004	5			
901100301	6	all	0	0
302600303	6	one	20	0
200800202	2	all	10	0
200800204	2	all	10	0
909900101	6	one	0	0
333101	5			
911600201	6	two_row	0	0
300500104	6	one	0	0
942001303	6	all	20	0
942000303	6	all	20	0
302500105	5	one_col	0	0
922100101	6	one	0	0
4901601	5			
333103	5			
300400201	6	one_col	5	0
300400205	6	one_col	5	0
402101303	6	one	20	0
333104	5			
402100303	6	one	20	0
704001301	6	all	20	0
704000301	6	all	20	0
302500401	6	one	0	0
302500405	6	one	0	0
337201	5			
908800302	6	all	0	0
922800601	6	one	0	0
702200101	6	one	0	0
337202	5			
4901602	5			
907800701	6	myself	0	100
703501302	6	one	20	0
911600401	6	one	0	0
703500302	6	one	20	0
601500205	6	all	10	0
302500201	6	all	10	0
302500205	6	all	10	0
101900103	6	one	0	0
300401301	6	all	10	0
300401305	6	all	10	0
300400301	6	all	10	0
300400305	6	all	10	0
301800304	6	one	20	0
911100402	6	one	0	0
907800101	6	one_row	0	0
603011302	6	one	0	0
901800101	2	one	0	0
907700401	6	one	0	0
4901804	6			
907400201	6	one_col	0	0
400601301	6	one	20	0
401200102	6	one	0	0
4803402	5			
930500101	6	one	0	0
4901702	6			
780200103	6	one	0	0
4901903	5			
911210802	6	myself	0	0
302501301	6	all	20	0
302501305	6	all	20	0
913200702	6	myself	0	0
4803501	5			
301800302	6	one	20	0
4901801	6			
4901805	6			
700500303	6	all	20	0
906700101	6	one	0	0
501800101	6	one	0	0
501800103	6	one	0	0
932600401	6	one	0	0
501800105	6	one	0	0
703500102	6	one	0	0
750100202	6	all	10	0
913200302	6	myself	0	40
906100501	6	all	0	0
302402	5			
904600201	4	one	0	0
702600203	6	myself	10	0
200101301	5	all	10	0
302403	5			
200101303	5	all	10	0
904500201	6	one_col	0	0
200101304	5	all	10	0
703000103	6	one	0	0
799980102	6	one	0	0
602100101	6	one	0	0
4803601	5			
302405	5			
913210502	6	one	0	0
306501	5			
1010202	3	one	0	0
500801305	2	all	10	0
1010203	3	one	0	0
306502	5			
1010204	6	one	0	0
102300103	6	one	0	0
302000102	6	one	0	0
306503	5			
799991302	6	one	20	0
799990302	6	one	20	0
1010207	6	one	0	0
306504	5			
750200205	6	all	10	0
904200101	6	one	0	0
1010209	6	one	0	0
306505	5			
1010210	6	one	0	0
703001303	6	all	20	0
703000303	6	all	20	0
799980302	6	all	20	0
200100304	5	all	10	0
310602	5			
904100201	6	one	0	0
750201301	6	one	20	0
750200301	6	one	20	0
310603	5			
801900301	6	all	0	100
700900203	6	one_col	10	0
702501304	6	all	20	0
702500304	6	all	20	0
903700201	6	one	0	0
801300401	6	all	0	0
302000202	6	one	10	0
310605	5			
704500202	6	one_row	10	0
314701	5			
304800201	6		0	0
304800203	6		0	0
903100101	6	one	0	0
314702	5			
601901302	6	all	20	0
703600403	5	one	10	0
602101303	6	one	20	0
314703	5			
303200301	6	one	20	0
303200302	6	one	20	0
302701302	6	all	20	0
799990102	6	one	0	0
902700101	6	one	0	0
703300105	6	one_row	0	0
700900204	6	one_col	10	0
314705	5			
702900304	6	all	20	0
318801	5			
401200302	6	one	20	0
302001302	6	all	20	0
102601302	6	one_row	20	0
302000302	6	all	20	0
302700302	6	all	20	0
302700303	6	all	20	0
302700304	6	all	20	0
318803	5			
901200301	6	all	0	0
750200101	6	one	0	0
603300202	6	one_except_self	5	0
318804	5			
902300201	5	all	0	0
304901304	6	one	20	0
702500104	6	one	0	0
318805	5			
702800303	6	all	20	0
322901	5			
400200204	6	all	10	0
400200205	6	all	10	0
304801301	6	one	20	0
202400101	6	one	0	0
202400103	6	one	0	0
202400105	6	one	0	0
780100204	5	one_except_self	5	0
322903	5			
23901	6			
704101301	6	all	20	0
704100301	6	all	20	0
322904	5			
902200101	4	all	0	0
922900101	6	one	0	0
799990201	6	all	10	0
322905	5			
902000201	5	all	0	0
327001	5			
304800302	6	one	20	0
8560	5			
903300201	6	one	0	0
911700401	6	one_row	0	0
901900101	2	all	0	0
402300203	6	one	10	0
403200201	6	one_row	10	0
403200205	6	one_row	10	0
9008	5			
501900305	6	one	20	0
100200303	5	all	20	0
901200101	6	myself	0	0
600101303	6	all	20	0
600300203	6	one_col	10	0
400201302	6	all	20	0
301500403	6	one_col	0	0
304810304	6	one	0	50
331101	5			
900800201	6	myself	0	0
202401301	5	one_except_self	10	0
202401303	5	one_except_self	10	0
202401305	5	one_except_self	10	0
907500201	6	one_col	0	0
202400301	5	one_except_self	10	0
202400303	5	one_except_self	10	0
202400305	5	one_except_self	10	0
400200302	6	all	20	0
400200305	6	all	20	0
700700305	6	shizi1	20	0
301500203	6	one	10	0
403201301	6	all	20	0
704100101	6	one	0	0
403200301	6	all	20	0
403200305	6	all	20	0
501900102	6	one	0	0
335201	5			
202400201	5	all	5	0
202400203	5	all	5	0
202400205	5	all	5	0
335202	5			
501900105	6	one	0	0
301500503	6	tian	10	0
703600102	6	one	0	0
335203	5			
942101303	6	all	20	0
403200101	6	one	0	0
403200105	6	one	0	0
335204	5			
922200101	6	one	0	0
402300302	6	one	20	0
710200302	6	one_row	20	0
909600101	6	one_col	0	0
301501303	6	one_col	20	0
902000301	5	all	0	0
601900104	6	one	0	0
803700101	6	one_row	0	0
404000105	6	one	0	0
601100102	6	one	0	0
913800501	6	all	0	0
603300304	6	one	20	0
802410201	6	all	0	0
802400301	6	one	0	100
802400101	6	one	0	0
802300201	6	one_except_self	0	0
802200302	6	one	0	0
802200201	6	one_col	0	0
702900203	6	one_row	10	0
703601302	6	one	20	0
703600302	6	one	20	0
802100301	6	all	0	100
201200302	6	all	20	0
201200303	6	all	20	0
201200304	6	all	20	0
802100101	6	one	0	0
600100101	6	one	0	0
600100103	6	one	0	0
600100105	6	one	0	0
601400201	6	one	10	0
601901304	6	all	20	0
601900304	5	myself	20	0
704401302	6	one	20	0
100101303	6	one_col	20	0
920100201	6	one	0	0
801800201	6	all	0	0
703401305	5	all	10	0
704500104	6	one	0	0
300402	5			
800600101	6	one	0	0
930600101	6	one	0	0
701000203	6	one_col	10	0
601400305	6	all	20	0
600200103	6	one	0	0
801400102	6	one	0	0
703600502	1	summon_area	0	100
300404	5			
702900301	6	all	20	0
500200204	6	one	10	0
503000103	6	one	0	0
400600302	6	one	20	0
503000104	6	one	0	0
304501	5			
201200202	6	one	10	0
600100203	6	one_row	10	0
802700401	6	myself	0	0
932700401	6	one	0	0
500110301	6	all	0	50
710200102	6	one	0	0
603500101	6	one	0	0
1010301	3	all	0	0
803600301	6	all	0	100
303100104	6	one	0	0
200701301	2	one	10	0
400600102	6	one	0	0
801500101	6	one	0	0
1010304	6	all	0	0
603300102	6	one	0	0
301000204	6	one	10	0
603300104	6	one	0	0
703100103	6	one	0	0
500201304	6	all	20	0
603500205	6	one	10	0
500200304	6	all	20	0
1010308	6	all	0	0
601900305	5	myself	20	0
951600101	6	one	0	0
102200203	5	one	10	0
1010310	6	all	0	0
912600201	6	one	0	0
304900105	6	one	0	0
702600104	6	one	0	0
308604	5			
603501301	6	one	20	0
603500301	6	one	20	0
102200405	6	all	0	0
500200104	6	one	0	0
501001303	6	all	20	0
303100204	6	one_col	10	0
400600202	6	one	10	0
501001304	6	all	20	0
301001304	6	all	20	0
312702	5			
301000304	6	all	20	0
703101303	6	one	20	0
603000302	6	one	20	0
312703	5			
603500405	6	one	10	0
305000401	6	one	0	0
100100201	2	all	10	0
312704	5			
710100402	1	summon_area	0	100
102201305	2	one	20	0
710101303	6	one_row	20	0
312705	5			
700510204	6	one	0	0
301000104	6	one	0	0
702600304	6	all	20	0
902200301	4	all	0	0
102601301	6	one_row	20	0
316802	5			
303101304	6	one	20	0
200700101	6	one	0	0
303100304	6	one	20	0
901300101	5	all	0	0
200200302	5	all	20	0
700500204	6	one	0	0
780200402	6	all	5	0
316804	5			
1100010310	6			
403500302	6	all	20	0
1100010342	6			
316805	5			
703000203	6	one_row	10	0
603010102	6	one	0	20
780200101	6	one	0	0
904300101	6	one	0	0
780100304	6	one	20	0
320902	5			
202300402	5	one	5	0
600900402	6	one_col	0	0
202300404	5	one	5	0
320903	5			
401401301	6	one	20	0
603000102	6	one_row	0	0
401401302	6	one	20	0
320904	5			
400100303	6	all	20	0
401400302	6	one	20	0
503100102	6	one	0	0
501800401	5	all	0	0
601401304	6	all	20	0
325001	5			
403501301	6	all	20	0
403501302	6	all	20	0
403501303	6	all	20	0
325002	5			
942201303	6	one	20	0
704200205	6	all	10	0
603010302	6	one	0	50
325003	5			
400100103	6	one_col	0	0
1100040070	5			
300500201	6	one	10	0
501800201	6	one	10	0
780200204	6	all	5	0
700300202	6	one_col	10	0
402200303	6	all	20	0
325005	5			
704201301	6	one	20	0
302600401	6	all	20	0
913900501	5			
913900509	6	myself	0	0
1100020070				
329102	5			
1100010022	6			
301801303	6	one	20	0
301801304	6	one	20	0
329103	5			
903400201	4	one	0	0
1100010102	6			
402200103	6	one	0	0
329104	5			
1100010150	6			
302600201	5	one_col	10	0
302600205	5	one_col	10	0
400100203	6	tian	10	0
501801301	6	one_col	20	0
501801305	6	one_col	20	0
501800301	6	one_col	20	0
501800305	6	one_col	20	0
700700205	6	one	10	0
333202	5			
503100201	6	one_row	10	0
503100202	6	one_row	10	0
503100203	6	one_row	10	0
920200201	6	one	0	0
942200103	6	one	0	0
200201301	5	all	20	0
907600201	6	one_row	0	0
913910301	6	all	0	0
301800103	6	one	0	0
300500101	6	one	0	0
300500105	6	one	0	0
333205	5			
703100105	6	one	0	0
402200203	6	one	10	0
302601301	6	one	20	0
302601305	6	one	20	0
400101303	6	all	20	0
302600305	6	one	20	0
1100070070	6			
1100070086	6	myself	0	0
1100060022	5			
337303	5			
24801	6			
500101301	6	one	20	0
932800401	6	all	0	0
337304	5			
8562	5			
904400201	6	one_col	0	0
300800103	6	one	0	0
302600101	6	one	0	0
302600105	6	one	0	0
100701302	6	one	20	0
913910501	5			
9010	5			
703200401	6	all	0	0
703400304	5	all	10	0
9202	5			
700510103	6	one_row	0	0
703400105	6	one	0	0
701101301	5	all	10	0
701101303	5	all	10	0
701101305	5	all	10	0
703300301	6	one	20	0
100401301	2	all	20	0
902400201	4	one	0	0
913910101	6	one	0	0
401500402	6	one	0	0
100401303	2	all	20	0
703300103	6	one_row	0	0
601500105	6	one	0	0
932800601	6	one	0	0
703101305	6	one	20	0
703100303	6	one	20	0
703100301	6	one	20	0
801800301	6	all	0	100
703100203	6	one_row	10	0
304000301	6	all	20	0
501300202	6	one	10	0
304000302	6	all	20	0
304000303	6	all	20	0
302501	5			
21602	6			
802800201	6	one_col	0	0
911300402	6	one	0	0
302502	5			
702900204	6	one_row	10	0
702900202	6	one_row	10	0
900400101	6	one	0	0
302503	5			
702800304	6	all	20	0
200800102	6	one	0	0
702601304	6	all	20	0
930700101	6	one	0	0
701100203	5	one_except_self	5	0
601501305	6	one	20	0
932800801	6	one	0	0
302505	5			
704400302	6	one	20	0
306601	5			
904600101	6	one	0	0
702600201	6	myself	10	0
501301302	6	all	20	0
306602	5			
501300302	6	all	20	0
304200402	6	myself	20	0
600600101	6	one_row	0	0
24802	6			
601500401	1	summon_area	0	100
908800101	6	one_row	0	0
503200102	6	one	0	0
306604	5			
603010101	6	one	0	20
100701303	6	one	20	0
913100601	1		0	0
306605	5			
702200105	6	one	0	0
501300102	6	one	0	0
101201301	6	one_row	10	0
304200202	5			
701000104	6	one	0	0
310702	5			
701000201	6	one_col	10	0
603100102	6	one	0	0
500111302	6	one	20	0
310703	5			
600601303	6	one_col	20	0
701300203	2	one_row	10	0
701300103	6	one	0	0
310704	5			
951700101	6	one	0	0
801900201	6	one_row	0	0
908800801	6	myself	0	0
310705	5			
400500304	6	one	20	0
314801	5			
700900304	6	one	20	0
700900302	6	one	20	0
700900202	6	one_col	10	0
314802	5			
101200303	6	one_row	10	0
500110101	6	one_col	0	20
304201302	6	all	20	0
314803	5			
304200302	6	all	20	0
700511303	6	all	20	0
21603	6			
314804	5			
603101302	6	all	20	0
603100302	6	all	20	0
700510102	6	one_row	0	0
314805	5			
602800205	5	one	0	0
318901	5			
700100501	6	myself	0	0
304311305	6	one	20	0
900500201	6	myself	0	0
304200102	6	one	0	0
702200201	6	myself	10	0
201400301	4	all	10	0
201400303	4	all	10	0
201400305	4	all	10	0
603301302	6	one	20	0
602800301	6	one_row	20	0
603300302	6	one	20	0
500800203	2	one	5	0
603300204	6	one_except_self	5	0
700100605	6	one_row	0	0
901400101	5	all	0	0
600500203	6	one_row	10	0
702201305	6	all	20	0
702200305	6	all	20	0
911000401	6	one	0	0
201400201	4			
201400203	4			
201400205	4			
942300103	6	one	0	0
799980501	1	summon_area	0	100
907700201	6	two_row	0	0
323003	5			
700100701	1	summon_area	0	100
401200101	6	one	0	0
401200105	6	one	0	0
323004	5			
702200401	1	summon_area	0	100
911900601	6	one	0	0
201400101	6	one	0	0
201400103	6	one	0	0
201400105	6	one	0	0
500801303	2	all	10	0
911100601	6	one	0	0
500800303	2	all	10	0
700101301	6	all	20	0
901400301	5	all	0	0
102301302	2	all	10	0
301000302	6	all	20	0
304301301	6	one	20	0
327103	5			
600900401	6	one_col	0	0
911900201	6	one	0	0
600900101	6	one	0	0
704300205	6	all	10	0
942300303	6	myself	20	0
600700305	6	one	20	0
500800103	6	one	0	0
327105	5			
700100405	6	one	0	0
401200201	6	one_col	10	0
401200205	6	one_col	10	0
600900405	6	one_col	0	0
602100104	6	one	0	0
331202	5			
704301301	6	myself	20	0
704300301	6	myself	20	0
102300302	2	all	10	0
331203	5			
303201301	6	one	20	0
100101302	6	one_col	20	0
100201302	5	all	20	0
201401301	4	all	10	0
201401303	4	all	10	0
201401305	4	all	10	0
303201302	6	one	20	0
331205	5			
911900401	6	all	0	0
335301	5			
300100302	6	all	20	0
300100304	6	all	20	0
304810205	6	all	0	30
907700601	6	one	0	0
401201301	6	one	20	0
401201305	6	one	20	0
401200301	6	one	20	0
401200305	6	one	20	0
300101305	6	all	20	0
602101304	6	one	20	0
602100304	6	one	20	0
335304	5			
200400102	6	one	0	0
920300201	6	one	0	0
502501304	6	one	20	0
335305	5			
502501302	6	one	20	0
102300201	5	all	10	0
930800101	6	one	0	0
300100301	6	all	20	0
300100303	6	all	20	0
300100305	6	all	20	0
300100103	6	one	0	0
502500101	6	one	0	0
300100104	6	one	0	0
300111301	6	one	20	0
300111302	6	one	20	0
300111303	6	one	20	0
300111304	6	one	20	0
300111305	6	one	20	0
300100101	6	one	0	0
300100102	6	one	0	0
300100105	6	one	0	0
601600401	1	summon_area	0	100
304301302	6	one	20	0
932900401	6	all	0	0
304301305	6	one	20	0
501400205	5	one_except_self	5	0
200401303	6	one_row	10	0
300100401	1	one	0	100
304311301	6	one	20	0
304311302	6	one	20	0
400700102	6	one	0	0
800800301	6	all	0	100
300100201	6	one	10	0
300100202	6	one	10	0
300501	5			
102201301	2	one	20	0
710100202	6	one	10	0
500301304	6	all	20	0
300502	5			
300101304	6	all	20	0
500300304	6	all	20	0
300100203	6	one	10	0
300503	5			
101801302	6	one	20	0
