id	dirll	name	nameEng	quality	m_Desc	desc	role_id	role_tag	add_role_id	summon	fit_result	unite	uniteLabel	subTfSkills	skills	jcSkills	tfSkills	tcSkills	card_type	break_id	breakModels	skin	skinMinBreakLv	itemId	coreItemId	key	model	career	main_type	attack	defense	maxhp	speed	crit	crit_rate	resist	hit	np	sp_race	sp_race2	sp	overLoad	hot	nMoveType	nClass	nStep	sMech	equip_suits	fight_cost	grids	gridsIcon	halo	get_from_gm	isActionLog	isUseCommon	base_card	changeCardIds	notBuyAllTcSkills	notBuyChangeCardIds	enum	pos_enum
70100	70100	アレス[変異]	MARS	6	グリークプレートの砕星人で,三大防御中枢の一つを管理している.人の精神をも燃やし尽くす剣を操り,非常に高い個人戦闘力を誇る.基底人格データが変異の侵食を受けたため,現在は変異人格が体を制御している	アレス[変異]という名の戦士	70100	70100						70100	701000101;701000201;701000301;701001301;4701001	701000101;701000201;701000301;701001301	4701001		1	74461			{}	47010	107010	70100	7010001	2	4	186	96	1475	108	1.5	0.1	0.1	0	0	5	10	30	1	100	1	7	0	7	234;224;250	0		effective_range_01		False	True	False	True	{}	{}	{}	8	
70110	70110	ヘルメス	HERMES	4	グリークプレートの砕星人で,	ヘルメスという名の戦士	70110	70110						70110	701100101;701100201;701100301;701101301;4701101	701100101;701100201;701100301;701101301	4701101		1	74141	7011001;7011002;7011002;7011002	7011003	"{""7011001"": 1, ""7011002"": 2}"	47011	107011	70110	7011001	2	4	143	90	1568	114	1.5	0.02	0	0	0	5	10	30	1	100	1	7	0	7	237;219;220	0		effective_range_70110	70110	True	True	False	True	{}	{}	{}	8	7;5
70120	70120	ヘルメス[変異]	MERCURY	4	グリークプレートの砕星人で,	ヘルメス[変異]という名の戦士	70120	70120						70120	701200101;701200201;701200301;701201301;4701201	701200101;701200201;701200301;701201301	4701201		1	74241			{}	47012	107012	70120	7012001	2	4	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	1	7	0	7	237;219;220	0		effective_range_01		False	True	False	True	{}	{}	{}	8	
70130	70130	ヘラ	HERA	5	グリークプレートの砕星人で,	ヘラという名の戦士	70130	70130						70130	701300101;701300201;701300301;701301301;4701301	701300101;701300201;701300301;701301301	4701301		1	74351	7013001;7013002;7013002;7013002	7013003;7013004	"{""7013001"": 1, ""7013002"": 2}"	47013	107013	70130	7013001	2	4	149	97	1694	109	1.5	0.02	0	0	0	5	10	30	1	100	1	7	0	7	207;213;220	0		effective_range_70130	70130	True	True	False	True	{}	{}	{}	8	5
70140	70140	ヘラ[変異]	JUNEAU	4	グリークプレートの砕星人で,	ヘラ[変異]という名の戦士	70140	70140						70140	701400101;701400201;701400301;701401301;4701401	701400101;701400201;701400301;701401301	4701401		1	74441			{}	47014	107014	70140	7014001	2	4	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	1	7	0	7	207;213;220	0		effective_range_01		False	True	False	True	{}	{}	{}	8	
70150	70150	ヘスティア	HESTIA	5	ヘスティアという名の幻像	ヘスティアという名の戦士	70150	70150						70150	701500101;701500201;701500301;701501301;4701501	701500101;701500201;701500301;701501301	4701501		1	74151			{}	47015	107015	70150	7015001	2	4	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	1	7	0	7	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}	8	
70160	70160	ウェスタ	VESTA	5	ウェスタという名の幻像	ウェスタという名の戦士	70160	70160						70160	701600101;701600201;701600301;701601301;4701601	701600101;701600201;701600301;701601301	4701601		1	74251			{}	47016	107016	70160	7016001	2	4	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	1	7	0	7	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}	8	
70170	70170	ディオニソス	DIONYSIUS	5	ディオニソスという名の幻像	ディオニソスという名の戦士	70170	70170						70170	701700101;701700201;701700301;701701301;4701701	701700101;701700201;701700301;701701301	4701701		1	74351			{}	47017	107017	70170	7017001	2	4	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	1	7	0	7	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}	8	
70180	70180	ゴルゴン	GORGON	5	ゴルゴンという名の幻像	ゴルゴンという名の戦士	70180	70180						70180	701800101;701800201;701800301;701801301;4701801	701800101;701800201;701800301;701801301	4701801		1	74451			{}	47018	107018	70180	7018001	2	4	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	1	7	0	7	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}	8	
70190	70190	バックス	BACKCOS	5	バックスという名の幻像	バックスという名の戦士	70190	70190						70190	701900101;701900201;701900301;701901301;4701901	701900101;701900201;701900301;701901301	4701901		1	74151			{}	47019	107019	70190	7019001	2	4	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	1	7	0	7	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}	8	
70200	70200	アポロ	APOLLO	5	アポロという名の幻像	アポロという名の戦士	70200	70200						70200	702000101;702000201;702000301;702001301;4702001	702000101;702000201;702000301;702001301	4702001		1	74251			{}	47020	107020	70200	7020001	2	4	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	1	7	0	7	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}	8	
70210	70210	アルテミス	ARTEMIS	5	アルテミスという名の幻像	アルテミスという名の戦士	70210	70210						70210	702100101;702100201;702100301;702101301;4702101	702100101;702100201;702100301;702101301	4702101		1	74351			{}	47021	107021	70210	7021001	2	4	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	1	7	0	7	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}	8	
70220	70220	ロキ	LOKI	5	ロキという名の幻像	ロキという名の戦士	70220	70220	80210	10000019				70220	702200101;702200201;702200301;702201301;4702201;702200401	702200101;702200201;702200301;702201301	4702201	702200401	1	74451	7022001;7022002;7022002;7022002	7022003	"{""7022001"": 1, ""7022002"": 2}"	47122	107022	70220	7022001	2	4	176	92	1398	111	1.5	0.05	0	0	0	5	10	30	1	100	1	7	0	7	234;224;219	0		effective_range_70220	70220	True	True	False	True	{}	{}	{}	8	2;8
70230	70230	ヘイムダル	HEIMDALL	3	ヘイムダルという名の幻像	ヘイムダルという名の戦士	70230	70230						70230	702300101;702300201;702300301;702301301;4702301	702300101;702300201;702300301;702301301	4702301		1	74101			{}	47123	107023	70230	7023001	2	4	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	1	7	0	7	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}	8	
70240	70240	スカジ	SKADI	6	グリークプレートの砕星人で,	スカジという名の戦士	70240	70240						70240	702400101;702400201;702400301;702401301;4702401	702400101;702400201;702400301;702401301	4702401		1	74261	7024001;7024002;7024002;7024002	7024004	"{""7024001"": 1, ""7024002"": 2}"	47024	107024	70240	7024001	2	4	177	98	1431	113	1.5	0.08	0.1	0	0	5	10	30	1	100	1	7	0	7	224;219;225	0	7	effective_range_70240	70240	True	True	False	True	{}	{}	{}	8	2;8
70250	70250	スカジ[変異]	SKADI	6	グリークプレートの砕星人で,	スカジ(黒化)という名の戦士	70250	70250						70250	702500101;702500201;702500301;702501301;4702501	702500101;702500201;702500301;702501301	4702501		1	74361			{}	47025	107025	70250	7025001	2	4	177	98	1431	113	1.5	0.08	0.1	0	0	5	10	30	1	100	1	7	0	7	224;219;225	0	7	effective_range_01		False	True	False	True	{}	{}	{}	8	2;8
70260	70260	トール	THOR	6	グリークプレートの統治者.その使命を果たせなかった彼女は	トールという名の戦士	70260	70260						70260	702600101;702600201;702600301;702601301;4702601	702600101;702600201;702600301;702601301	4702601		1	74361	7026001;7026002;7026002;7026002	7026003;7026004	"{""7026001"": 1, ""7026002"": 2}"	47026	107026	70260	7026001	2	4	186	103	1477	108	1.5	0.1	0.1	0	0	5	10	30	1	100	1	7	0	7	224;217;203	0		effective_range_70260	70260	True	True	False	True	{}	{}	{}	8	2
70270	70270	トール[変異]	THOR	6	グリークプレートの統治者.その使命を果たせなかった彼女は	トール(黒化)という名の戦士	70270	70270						70270	702700101;702700201;702700301;702701301;4702701	702700101;702700201;702700301;702701301	4702701		1	74461			{}	47027	107027	70270	7027001	2	4	180	98	1460	109	1.5	0.1	0.1	0	0	5	10	30	1	100	1	7	0	7	224;217;203	0		effective_range_01		False	True	False	True	{}	{}	{}	8	2
70280	70280	ゴンドゥル	GONDUL	5	ゴンドゥルという名の幻像	ゴンドゥルという名の戦士	70280	70280						70280	702800101;702800201;702800301;702801301;4702801	702800101;702800201;702800301;702801301	4702801		1	74451	7028001;7028002;7028002;7028002	7028003	"{""7028001"": 1, ""7028002"": 2}"	47028	107028	70280	7028001	2	4	171	95	1440	111	1.5	0.04	0	0	0	5	10	30	1	100	1	7	0	7	224;217;203	0		effective_range_70280	70280	True	True	False	True	{}	{}	{}	8	2;8
70290	70290	ブリュンヒルデ	BRYNHILD	6	ノースプレートの砕星人,	ブリュンヒルデという名の戦士	70290	70290						70290	702900101;702900201;702900301;702901301;4702901	702900101;702900201;702900301;702901301	4702901		1	74161	7029001;7029002;7029002;7029002	7029003;7029004	"{""7029001"": 1, ""7029002"": 2}"	47029	107029	70290	7029001	2	4	172	96	1477	112	1.5	0.08	0.1	0	0	5	10	30	1	100	1	7	0	7	224;217;203	0		effective_range_70290	70290	True	True	False	True	{}	{}	{}	8	2;5
70300	70300	ブリュンヒルデ[変異]	BRYNHILD	6	ノースプレートの砕星人,	ブリュンヒルデ(黒化)という名の戦士	70300	70300						70300	703000101;703000201;703000301;703001301;4703001	703000101;703000201;703000301;703001301	4703001		1	74261	7030001;7030002;7030002;7030002		"{""7030001"": 1, ""7030002"": 2}"	47030	107030	70300	7030001	2	4	172	96	1477	112	1.5	0.08	0.1	0	0	5	10	30	1	100	1	7	0	7	224;217;203	0		effective_range_01		False	True	False	True	{}	{}	{}	8	2;5
70310	70310	アトゥム	ATUM	6	アトゥムという名の幻像	アトゥムという名の戦士	70310	70310						70310	703100101;703100201;703100301;703101301;4703101	703100101;703100201;703100301;703101301	4703101		1	74361	7031001;7031002;7031002;7031002	7031003;7031004;7031005	"{""7031001"": 1, ""7031002"": 2}"	47031	107031	70310	7031001	2	4	191	94	1402	108	1.5	0.12	0.1	0	0	5	10	30	1	100	1	7	0	7	224;217;203	0		effective_range_70310	70310	True	True	False	True	{}	{}	{}	8	2
70320	70320	オシリス	OSIRIS	5	かつてアトゥムの部下,几帳面で真面目,笑わない───今では皆が突破しなければならない関門となった	オシリスという名の戦士		70320							703200101;703200301;703200401;703400601	703200101;703200301;703200401	703400601		1	74351	7031001;7031002;7031002;7031002		"{""7031001"": 1, ""7031002"": 2}"			70320	7032001	2	4	179	99	1434	108	1.5	0.1	0	0	0	5	10	30	1	100	1	7	0	7	220;234;210	0		effective_range_70310		False	True	False	True	{}	{}	{}	8	2;5
70321	70321	オシリス	OSIRIS	5	かつてアトゥムの部下,几帳面で真面目,笑わない───今では皆が突破しなければならない関門となった	オシリスという名の戦士		70321							703200101;703200301;703200501;703400601	703200101;703200301;703200501	703400601		1	74451	7031001;7031002;7031002;7031002		"{""7031001"": 1, ""7031002"": 2}"			70321	7032001	2	4	179	99	1434	108	1.5	0.1	0	0	0	5	10	30	1	100	1	7	0	7	220;234;210	0		effective_range_70310		False	True	False	False	{}	{}	{}	8	2;5
70330	70330	アヌビス	ANUBIS	6	ネクロプレートの実質的な統領者,プレート全体の事務を管理する.極めて優れた戦闘能力に加え,非常に強い指揮能力も持つ	アヌビスという名の戦士	70330	70330	80220	10000026				70330	703300101;703300201;703300301;703301301;4703301;703300501	703300101;703300201;703300301;703301301	4703301	703300501	1	74461	7033001;7033002;7033002;7033002	7033003;7033004;7033005	"{""7033001"": 1, ""7033002"": 2}"	47033	107033	70330	7033001	2	4	186	97	1361	109	1.5	0.1	0.1	0	0	5	10	30	1	100	1	7	0	7	202;224;217	0		effective_range_70330	70330	True	True	False	True	{}	{}	{}	8	2
70340	70340	ホルス	HORUS	5	ネクロプレートの管理者の一人,並外れた責任感と行動力を持つ.戦闘よりも味方の補助が得意	ホルスという名の戦士	70340	70340						70340	703400101;703400201;703400301;703401301;4703401	703400101;703400201;703400301;703401301	4703401		1	74451	7034001;7034002;7034002;7034002		"{""7034001"": 1, ""7034002"": 2}"	47034	107034	70340	7034001	2	4	150	99	1666	109	1.5	0.02	0	0	0	5	10	30	1	100	1	7	0	7	207;213;220	0		effective_range_70340	70340	True	True	False	True	{}	{}	{}	8	5;7
70350	70350	ヌト	NUT	5	ネクロプレートの砕星人,優れた戦闘能力を持つが,その性格が戦闘に影響を与える重要な要素となっているようだ	ヌトという名の戦士	70350	70350						70350	703500101;703500201;703500301;703501301;4703501	703500101;703500201;703500301;703501301	4703501		1	74151	7035001;7035002;7035002;7035002	7035003	"{""7035001"": 1, ""7035002"": 2}"	47035	107035	70350	7035001	2	4	174	92	1369	110	1.5	0.08	0	0	0	5	10	30	1	100	1	7	0	7	202;224;217	0	7	effective_range_70350	70350	True	True	False	True	{}	{}	{}	8	7;8
70360	70360	ラー	RA	6	ネクロプレートで最強の力を持つ砕星人の一人,非常に強い戦闘と指揮能力を持つ	ラーという名の戦士	70360	70360	80230	10000027				70360	703600101;703600201;703600301;703601301;4703601;703600501	703600101;703600201;703600301;703601301	4703601	703600501	1	74261	7036001;7036002;7036002;7036002	7036003;7036004	"{""7036001"": 1, ""7036002"": 2}"	47036	107036	70360	7036001	2	4	172	93	1579	108	1.5	0.1	0.1	0	0	5	10	30	1	100	1	7	0	7	202;224;217	0	7	effective_range_70360	70360	True	True	False	True	{}	{}	{}	8	2;1
70370	70370	イシス	Isis	5	ヌトの体内に潜む,本来ならば既に消滅しているはずの砕星人,非常に強い戦闘能力を持つが,体の影響で本来の実力を発揮できない	イシスという名の戦士	70350	70350						70350	703500101;703500201;703500301;703501301;4703501	703500101;703500201;703500301;703501301	4703501		1	74151	7035001;7035002;7035002;7035002		"{""7035001"": 1, ""7035002"": 2}"			70370	7037001	2	4	174	92	1369	110	1.5	0.08	0	0	0	5	10	30	1	100	1	7	0	7	202;224;217	0	7	effective_range_70350	70350	True	True	False	True	{}	{}	{}	8	2;5
70380	70380	ネフティス	Nephthys	6	ラーの体内に潜む,本来ならば既に消滅しているはずの砕星人,非常に強い戦闘能力を持つ	ネフティスという名の戦士	70360	70360	80230	10000027				70360	703600101;703600201;703600301;703601301;4703601;703600501	703600101;703600201;703600301;703601301	4703601	703600501	1	74261	7036001;7036002;7036002;7036002		"{""7036001"": 1, ""7036002"": 2}"			70380	7038001	2	4	172	93	1579	108	1.5	0.1	0.1	0	0	5	10	30	1	100	1	7	0	7	202;224;217	0	7	effective_range_70360	70360	True	True	False	True	{}	{}	{}	8	2;5
70400	70400	ラディアータ	LYCORIS RADIATA	6	天階原の前世代の中枢守衛の一人で,Σウイルスの研究において自分自身を実験対象として薬物をテストしたが,完全に治癒することはできず,神経回路が侵食され,頻繁に暴走状態に陥る.	ラディアータという名の戦士	70400	70400						70400	704000101;704000201;704000301;704001301;4704001	704000101;704000201;704000301;704001301	4704001		1	74161	7040001;7040002;7040002;7040002	7040003	"{""7040001"": 1, ""7040002"": 2}"	47040	107040	70400	7040001	2	4	163	112	1694	105	1.5	0.04	0.1	0	0	5	10	30	1	100	1	7	0	7	249;213;220	0		effective_range_70400	70400	True	True	False	True	{}	{}	{}	8	7;4
70410	70410	レイジング	BUZZING BLADE	6	天階原で統治者の権威を持つ三人のうちの一人で,三人の中で最も戦力が高い.より強い相手との戦いを好み,第二代統治者が言った	レイジングという名の戦士	70410	70410	80370	10000032				70410	704100101;704100201;704100301;704101301;4704101;704100401	704100101;704100201;704100301;704101301	4704101	704100401	1	74261	7041001;7041002;7041002;7041002	7041003;7041004	"{""7041001"": 1, ""7041002"": 2}"	47041	107041	70410	7041001	2	4	189	95	1431	109	1.5	0.1	0.1	0	0	5	10	30	1	100	1	7	0	7	202;224;217	0		effective_range_70410	70410	True	True	False	True	{}	{}	{}	8	2
70420	70420	スメルト	SMELT	6	天階原の中枢守衛の一人で,武器の鍛造やクリーチャーの設計に長けている.武器は自分で鍛造設計したハンマーと作業台で,すべての戦闘スキルもハンマーと作業台によって真の威力を発揮する.	スメルトという名の戦士	70420	70420						70420	704200101;704200201;704200301;704201301;4704201	704200101;704200201;704200301;704201301	4704201		1	74361	7042001;7042002;7042002;7042002	7042003;7042004	"{""7042001"": 1, ""7042002"": 2}"	47042	107042	70420	7042001	2	4	197	97	1417	106	1.5	0.1	0.1	0	0	5	10	30	1	100	1	7	0	7	202;223;217	0		effective_range_70420	70420	True	True	False	True	{}	{}	{}	8	2
70430	70430	ハーベスト	HARVEST	6	天階原の中枢守衛の一人で,外見は穏やかで礼儀正しく,常に淡い笑みを浮かべている.研究においてはかなりの才能を持つ人物で,戦力はやや平凡だが,治癒や不利効果で敵を打つことに長けている.	ハーベストという名の戦士	70430	70430						70430	704300101;704300201;704300301;704301301;4704301;704300401	704300101;704300201;704300301;704301301	4704301	704300401	1	74461	7043001;7043002;7043002;7043002		"{""7043001"": 1, ""7043002"": 2}"	47043	107043	70430	7043001	2	4	163	100	1577	115	1.5	0.04	0.1	0	0	5	10	30	1	100	1	7	0	7	207;213;220	0		effective_range_70430	70430	True	True	False	True	{}	{}	{}	8	7
