id,name,icon_bg_type,icon,"desc"
701000205,ブレードフォール,6,7009002,"縦一列の敵に攻撃力の<color=#FFC432>168%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
701000204,ブレードフォール,6,7009002,縦一列の敵に攻撃力の<color=#FFC432>161%</color>の<color=#6666FF>ENダメージ</color>を1回与える
701000203,ブレードフォール,6,7009002,"縦一列の敵に攻撃力の<color=#FFC432>154%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
701000202,ブレードフォール,6,7009002,"縦一列の敵に攻撃力の<color=#FFC432>147%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
701000201,ブレードフォール,6,7009002,縦一列の敵に攻撃力の<color=#FFC432>140%</color>の<color=#6666FF>ENダメージ</color>を1回与える
701000105,バーニングスラッシュ,6,7009001,敵対象に攻撃力の<color=#FFC432>60%</color>の<color=#6666FF>ENダメージ</color>を2回与える
701000104,バーニングスラッシュ,6,7009001,"敵対象に攻撃力の<color=#FFC432>57.5%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
701000103,バーニングスラッシュ,6,7009001,"敵対象に攻撃力の<color=#FFC432>55%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
701000102,バーニングスラッシュ,6,7009001,敵対象に攻撃力の<color=#FFC432>52.5%</color>の<color=#6666FF>ENダメージ</color>を2回与える
701000101,バーニングスラッシュ,6,7009001,敵対象に攻撃力の<color=#FFC432>50%</color>の<color=#6666FF>ENダメージ</color>を2回与える
700901305,ファイヤーブラスト(OD),6,7009003,"敵対象に攻撃力の<color=#FFC432>100%</color>の<color=#6666FF>ENダメージ</color>を6回与える.攻撃後,自身に<skillEff=相転移>を付与,1ターン継続"
700901304,ファイヤーブラスト(OD),6,7009003,"敵対象に攻撃力の<color=#FFC432>97.5%</color>の<color=#6666FF>ENダメージ</color>を6回与える.攻撃後,自身に<skillEff=相転移>を付与,1ターン継続"
700901303,ファイヤーブラスト(OD),6,7009003,"敵対象に攻撃力の<color=#FFC432>95%</color>の<color=#6666FF>ENダメージ</color>を6回与える.攻撃後,自身に<skillEff=相転移>を付与,1ターン継続"
700901302,ファイヤーブラスト(OD),6,7009003,"敵対象に攻撃力の<color=#FFC432>92.5%</color>の<color=#6666FF>ENダメージ</color>を6回与える.攻撃後,自身に<skillEff=相転移>を付与,1ターン継続"
700901301,ファイヤーブラスト(OD),6,7009003,"敵対象に攻撃力の<color=#FFC432>90%</color>の<color=#6666FF>ENダメージ</color>を6回与える.攻撃後,自身に<skillEff=相転移>を付与,1ターン継続"
700900402,機神転送,3,40002,"SPが100になった時,機神<color=#FFC432>レギオン</color>を転送できる"
700900401,機神転送,3,40001,"SPが100になった時,機神<color=#FFC432>レギオン</color>を転送できる"
700900305,ファイヤーブラスト,6,7009003,敵対象に攻撃力の<color=#FFC432>60%</color>の<color=#6666FF>ENダメージ</color>を6回与える
700900304,ファイヤーブラスト,6,7009003,"敵対象に攻撃力の<color=#FFC432>57.5%</color>の<color=#6666FF>ENダメージ</color>を6回与える"
700900303,ファイヤーブラスト,6,7009003,"敵対象に攻撃力の<color=#FFC432>55%</color>の<color=#6666FF>ENダメージ</color>を6回与える"
700900302,ファイヤーブラスト,6,7009003,"敵対象に攻撃力の<color=#FFC432>52.5%</color>の<color=#6666FF>ENダメージ</color>を6回与える"
700900301,ファイヤーブラスト,6,7009003,"敵対象に攻撃力の<color=#FFC432>50%</color>の<color=#6666FF>ENダメージ</color>を6回与える"
700900205,ブレードフォール,6,7009002,縦一列の敵に攻撃力の<color=#FFC432>168%</color>の<color=#6666FF>ENダメージ</color>を1回与える
700900204,ブレードフォール,6,7009002,"縦一列の敵に攻撃力の<color=#FFC432>161%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
700900203,ブレードフォール,6,7009002,縦一列の敵に攻撃力の<color=#FFC432>154%</color>の<color=#6666FF>ENダメージ</color>を1回与える
700900202,ブレードフォール,6,7009002,"縦一列の敵に攻撃力の<color=#FFC432>147%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
700900201,ブレードフォール,6,7009002,"縦一列の敵に攻撃力の<color=#FFC432>140%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
700900105,バーニングスラッシュ,6,7009001,"敵対象に攻撃力の<color=#FFC432>60%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700900104,バーニングスラッシュ,6,7009001,"敵対象に攻撃力の<color=#FFC432>57.5%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700900103,バーニングスラッシュ,6,7009001,敵対象に攻撃力の<color=#FFC432>55%</color>の<color=#6666FF>ENダメージ</color>を2回与える
700900102,バーニングスラッシュ,6,7009001,"敵対象に攻撃力の<color=#FFC432>52.5%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700900101,バーニングスラッシュ,6,7009001,"敵対象に攻撃力の<color=#FFC432>50%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700701305,ホーリーセイバー(OD),6,7007003,"十字範囲内の敵に攻撃力の<color=#FFC432>160%</color>の<color=#6666FF>ENダメージ</color>を2回与える.ダメージを与えた時,自身に付与されている<skillEff=強化効果>1つ毎に,与ダメージ+20%"
700701304,ホーリーセイバー(OD),6,7007003,"十字範囲内の敵に攻撃力の<color=#FFC432>155%</color>の<color=#6666FF>ENダメージ</color>を2回与える.ダメージを与えた時,自身に付与されている<skillEff=強化効果>1つ毎に,与ダメージ+20%"
700701303,ホーリーセイバー(OD),6,7007003,"十字範囲内の敵に攻撃力の<color=#FFC432>150%</color>の<color=#6666FF>ENダメージ</color>を2回与える.ダメージを与えた時,自身に付与されている<skillEff=強化効果>1つ毎に,与ダメージ+20%"
700701302,ホーリーセイバー(OD),6,7007003,"十字範囲内の敵に攻撃力の<color=#FFC432>145%</color>の<color=#6666FF>ENダメージ</color>を2回与える.ダメージを与えた時,自身に付与されている<skillEff=強化効果>1つ毎に,与ダメージ+20%"
700701301,ホーリーセイバー(OD),6,7007003,"十字範囲内の敵に攻撃力の<color=#FFC432>140%</color>の<color=#6666FF>ENダメージ</color>を2回与える.ダメージを与えた時,自身に付与されている<skillEff=強化効果>1つ毎に,与ダメージ+20%"
700700305,ホーリーセイバー,6,7007003,"十字範囲内の敵に攻撃力の<color=#FFC432>100%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700700304,ホーリーセイバー,6,7007003,"十字範囲内の敵に攻撃力の<color=#FFC432>95%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700700303,ホーリーセイバー,6,7007003,"十字範囲内の敵に攻撃力の<color=#FFC432>90%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700700302,ホーリーセイバー,6,7007003,"十字範囲内の敵に攻撃力の<color=#FFC432>85%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700700301,ホーリーセイバー,6,7007003,"十字範囲内の敵に攻撃力の<color=#FFC432>80%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700700205,シャイニングインパクト,6,7007002,"敵対象に攻撃力の<color=#FFC432>240%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
700700204,シャイニングインパクト,6,7007002,"敵対象に攻撃力の<color=#FFC432>230%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
700700203,シャイニングインパクト,6,7007002,"敵対象に攻撃力の<color=#FFC432>220%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
700700202,シャイニングインパクト,6,7007002,敵対象に攻撃力の<color=#FFC432>210%</color>の<color=#6666FF>ENダメージ</color>を1回与える
700700201,シャイニングインパクト,6,7007002,"敵対象に攻撃力の<color=#FFC432>200%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
700700105,スパークルビーム,6,7007001,"敵対象に攻撃力の<color=#FFC432>120%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
700700104,スパークルビーム,6,7007001,"敵対象に攻撃力の<color=#FFC432>115%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
700700103,スパークルビーム,6,7007001,"敵対象に攻撃力の<color=#FFC432>110%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
700700102,スパークルビーム,6,7007001,敵対象に攻撃力の<color=#FFC432>105%</color>の<color=#6666FF>ENダメージ</color>を1回与える
700700101,スパークルビーム,6,7007001,"敵対象に攻撃力の<color=#FFC432>100%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
700511305,アビスゲート(OD),6,7005103,"敵全体に攻撃力の<color=#FFC432>282%</color>の<color=#6666FF>ENダメージ</color>を1回与える.ダメージを与えた時,且つ自身の現在耐久値が対象より高い時,20%の確率で対象を<skillEff=戦闘不能>にする"
700511304,アビスゲート(OD),6,7005103,"敵全体に攻撃力の<color=#FFC432>274%</color>の<color=#6666FF>ENダメージ</color>を1回与える.ダメージを与えた時,且つ自身の現在耐久値が対象より高い時,20%の確率で対象を<skillEff=戦闘不能>にする"
700511303,アビスゲート(OD),6,7005103,"敵全体に攻撃力の<color=#FFC432>266%</color>の<color=#6666FF>ENダメージ</color>を1回与える.ダメージを与えた時,且つ自身の現在耐久値が対象より高い時,20%の確率で対象を<skillEff=戦闘不能>にする"
700511302,アビスゲート(OD),6,7005103,"敵全体に攻撃力の<color=#FFC432>258%</color>の<color=#6666FF>ENダメージ</color>を1回与える.ダメージを与えた時,且つ自身の現在耐久値が対象より高い時,20%の確率で対象を<skillEff=戦闘不能>にする"
700511301,アビスゲート(OD),6,7005103,"敵全体に攻撃力の<color=#FFC432>250%</color>の<color=#6666FF>ENダメージ</color>を1回与える.ダメージを与えた時,且つ自身の現在耐久値が対象より高い時,20%の確率で対象を<skillEff=戦闘不能>にする"
700510401,形態切換,1,changeForm,"ヒュプノス形態に切り換える"
700510305,アビスゲート,6,7005103,"敵全体に攻撃力の<color=#FFC432>160%</color>の<color=#6666FF>ENダメージ</color>を1回与える.ダメージを与えた時,且つ自身の現在耐久値が対象より高い時,10%の確率で対象を<skillEff=戦闘不能>にする"
700510304,アビスゲート,6,7005103,"敵全体に攻撃力の<color=#FFC432>152%</color>の<color=#6666FF>ENダメージ</color>を1回与える.ダメージを与えた時,且つ自身の現在耐久値が対象より高い時,10%の確率で対象を<skillEff=戦闘不能>にする"
700510303,アビスゲート,6,7005103,"敵全体に攻撃力の<color=#FFC432>144%</color>の<color=#6666FF>ENダメージ</color>を1回与える.ダメージを与えた時,且つ自身の現在耐久値が対象より高い時,10%の確率で対象を<skillEff=戦闘不能>にする"
700510302,アビスゲート,6,7005103,"敵全体に攻撃力の<color=#FFC432>136%</color>の<color=#6666FF>ENダメージ</color>を1回与える.ダメージを与えた時,且つ自身の現在耐久値が対象より高い時,10%の確率で対象を<skillEff=戦闘不能>にする"
700510301,アビスゲート,6,7005103,"敵全体に攻撃力の<color=#FFC432>128%</color>の<color=#6666FF>ENダメージ</color>を1回与える.ダメージを与えた時,且つ自身の現在耐久値が対象より高い時,10%の確率で対象を<skillEff=戦闘不能>にする"
700510205,ソウルリープ,5,7005102,"対象を<skillEff=戦闘不能>にした時,もう一度[デスカッター]で追撃.追撃時,与ダメージ<color=#FFC432>+30%</color>"
700510204,ソウルリープ,5,7005102,"対象を<skillEff=戦闘不能>にした時,もう一度[デスカッター]で追撃.追撃時,与ダメージ<color=#FFC432>+25%</color>"
700510203,ソウルリープ,5,7005102,"対象を<skillEff=戦闘不能>にした時,もう一度[デスカッター]で追撃.追撃時,与ダメージ<color=#FFC432>+20%</color>"
700510202,ソウルリープ,5,7005102,"対象を<skillEff=戦闘不能>にした時,もう一度[デスカッター]で追撃.追撃時,与ダメージ<color=#FFC432>+15%</color>"
700510201,ソウルリープ,5,7005102,"対象を<skillEff=戦闘不能>にした時,もう一度[デスカッター]で追撃.追撃時,与ダメージ<color=#FFC432>+10%</color>"
700510105,デスカッター,6,7005101,"横一列の敵に攻撃力の<color=#FFC432>60%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700510104,デスカッター,6,7005101,"横一列の敵に攻撃力の<color=#FFC432>57.5%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700510103,デスカッター,6,7005101,"横一列の敵に攻撃力の<color=#FFC432>55%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700510102,デスカッター,6,7005101,"横一列の敵に攻撃力の<color=#FFC432>52.5%</color>の<color=#6666FF>ENダメージ</color>を2回与える"
700510101,デスカッター,6,7005101,横一列の敵に攻撃力の<color=#FFC432>50%</color>の<color=#6666FF>ENダメージ</color>を2回与える
700501305,ポーラーナイト(OD),6,7005003,"敵全体に攻撃力の<color=#FFC432>244%</color>の<color=#6666FF>ENダメージ</color>を1回与える.攻撃時,対象の効果抵抗50%無視"
700501304,ポーラーナイト(OD),6,7005003,"敵全体に攻撃力の<color=#FFC432>236%</color>の<color=#6666FF>ENダメージ</color>を1回与える.攻撃時,対象の効果抵抗50%無視"
700501303,ポーラーナイト(OD),6,7005003,"敵全体に攻撃力の<color=#FFC432>228%</color>の<color=#6666FF>ENダメージ</color>を1回与える.攻撃時,対象の効果抵抗50%無視"
